#{"t_start": 1764568020.4978087, "env_id": "intersection-v1"}
r,l,t
9.0,9,4354.937562
9.0,9,4355.213777
0.0,6,4355.523884
9.0,9,4355.898741
9.0,9,4356.315437
-1.0,5,4356.488925
0.0,6,4356.663193
-1.0,5,4356.802301
0.0,5,4357.044239
9.0,9,4357.448523
-0.57992,5,4357.648542
10.0,10,4357.847546
1.0,7,4358.148601
9.0,9,4358.349846
-1.0,5,4358.521468
10.0,10,4359.112823
8.0,8,4359.452356
10.0,10,4359.88685
0.0,6,4360.160497
9.0,9,4360.397833
-1.0,5,4360.586196
-1.0,5,4360.823596
10.0,10,4361.080483
-1.0,5,4361.260865
9.0,9,4361.756341
9.0,9,4362.179386
-1.0,5,4362.45684
0.0,6,4362.648193
0.0,5,4362.811563
-0.841249,5,4363.018333
9.0,9,4363.28253
9.0,9,4363.631615
0.0,6,4363.793749
10.0,10,4364.28786
0.420014,6,4364.543427
-1.0,5,4364.760669
9.0,9,4365.106951
0.0,6,4365.439059
9.0,9,4365.754977
-0.299923,5,4365.959168
0.0,6,4366.238747
-1.0,4,4366.417721
9.0,9,4366.742867
-1.0,5,4367.035958
0.0,6,4367.231661
8.0,8,4367.585359
-1.446814,7,4367.894171
9.0,9,4368.157176
0.0,6,4368.349148
10.0,10,4368.598169
0.0,6,4368.777765
9.0,9,4369.174006
-0.57992,5,4369.328668
-1.0,5,4369.49119
-1.0,5,4369.631048
8.0,8,4369.856502
0.0,5,4370.070978
-2.0,4,4370.27773
10.0,10,4370.699235
9.0,9,4370.901856
-2.0,4,4371.032586
9.0,9,4371.426388
0.0,6,4371.535063
8.0,8,4371.89722
0.0,6,4372.208091
-2.0,4,4372.313501
10.0,10,4372.616832
1.0,7,4372.838328
-1.0,5,4373.138728
-1.57953,4,4373.274909
-0.57992,5,4373.447512
9.0,9,4373.82601
0.0,6,4374.100043
-1.0,5,4374.236458
8.0,8,4374.669132
0.0,6,4374.934179
-0.57992,5,4375.176697
10.0,10,4375.563681
1.0,7,4375.748783
10.0,10,4376.319746
9.0,9,4376.488602
-2.0,6,4376.841049
-1.0,5,4377.089137
9.0,9,4377.515653
10.0,10,4377.86382
-1.0,5,4378.054567
0.0,6,4378.375785
9.0,9,4378.752009
10.0,10,4379.080994
8.0,8,4379.502372
0.0,5,4379.641685
0.0,6,4379.926063
-1.0,5,4380.050636
1.0,7,4380.418788
10.0,10,4380.685245
0.0,5,4380.868397
0.0,6,4381.171308
2.0,8,4381.497643
9.0,9,4381.823685
0.0,6,4382.104331
0.0,6,4382.315349
10.0,10,4382.575505
10.0,10,4383.000723
-1.0,5,4383.181692
9.0,9,4383.393109
10.0,10,4383.797038
0.0,6,4383.958715
-0.57992,5,4384.230332
-1.0,5,4384.44597
-1.0,5,4384.654312
1.0,7,4384.820725
-1.0,5,4385.148973
-1.84084,4,4385.302653
0.0,6,4385.575725
-0.841249,5,4385.829748
8.0,8,4386.100656
8.0,8,4386.326091
-1.0,5,4386.550237
1.158669,7,4386.79257
10.0,10,4387.175978
0.0,6,4387.40675
8.0,8,4387.807437
0.0,6,4388.113095
3.158667,9,4388.490706
0.0,6,4388.734496
-1.0,5,4388.957443
9.0,9,4389.296148
-0.57992,5,4389.501503
9.0,9,4389.760163
-1.0,5,4390.010567
9.0,9,4390.505478
0.0,6,4390.77339
-1.0,4,4391.011068
-1.0,5,4391.262911
0.0,6,4391.53277
11.0,11,4391.809612
0.0,6,4392.045709
2.0,8,4392.323642
0.0,5,4392.581007
10.0,10,4393.237086
10.0,10,4393.67285
0.0,6,4393.879458
9.0,9,4394.317468
10.0,10,4394.725869
0.0,6,4395.039028
8.0,8,4395.451219
0.0,6,4395.709695
8.0,8,4396.092095
9.0,9,4396.289949
9.0,9,4396.616472
-1.84084,4,4396.746923
0.0,6,4396.929471
-1.84084,4,4397.124571
0.0,5,4397.317358
9.0,9,4397.593346
9.0,9,4397.856768
10.0,10,4398.195922
9.0,9,4398.497368
0.0,6,4398.867035
-0.299923,5,4399.156256
9.0,9,4399.41402
0.0,6,4399.633163
9.0,9,4399.838487
9.0,9,4400.342714
-1.57953,4,4400.509912
10.0,10,4400.878199
10.0,10,4401.44821
-1.0,5,4401.593129
0.0,6,4401.830093
0.0,6,4402.084332
-1.0,5,4402.272192
9.0,9,4402.596759
0.0,6,4402.714665
10.0,10,4403.135628
10.0,10,4403.444897
-1.0,5,4403.946392
9.0,9,4404.463686
-2.0,4,4404.594267
0.0,6,4404.9266
0.700013,6,4405.13047
0.0,6,4405.504428
10.0,10,4405.863701
9.0,9,4406.110099
0.0,6,4406.352369
10.0,10,4406.917854
10.0,10,4407.170587
-0.841249,5,4407.339901
0.0,5,4407.522402
0.0,6,4407.674073
-1.0,5,4407.859918
0.0,6,4408.175495
9.0,9,4408.654662
0.0,6,4408.899584
0.0,6,4409.287923
-1.0,5,4409.571438
10.0,10,4409.998713
9.0,9,4410.335341
-1.0,5,4410.513988
9.0,9,4410.780756
10.0,10,4411.082711
-1.0,5,4411.221469
0.0,6,4411.392604
0.0,6,4411.571977
9.0,9,4411.720589
-1.0,5,4411.920072
0.420014,6,4412.20945
9.0,9,4412.540511
-1.0,5,4412.731751
-0.299923,5,4412.855629
10.0,10,4413.337051
0.0,6,4413.513029
1.0,7,4413.753372
9.0,9,4414.11749
8.0,8,4414.478748
0.420014,6,4414.704046
9.0,9,4415.026244
10.0,10,4415.329257
10.0,10,4415.613343
-1.0,5,4415.949798
9.0,9,4416.162423
9.0,9,4416.533515
0.0,6,4416.800936
-0.57992,5,4416.928712
9.0,9,4417.283357
0.0,6,4417.578928
9.0,9,4417.809362
9.0,9,4418.176178
9.0,9,4418.558292
0.0,6,4418.841221
9.0,9,4419.102268
9.0,9,4419.396521
9.0,9,4419.741988
9.0,9,4420.031505
0.0,6,4420.294326
9.0,9,4420.766007
10.0,10,4421.051864
0.700013,6,4421.22992
0.0,6,4421.350491
10.0,10,4421.778094
10.0,10,4422.075493
-3.0,3,4422.206498
0.420014,6,4422.460798
0.0,6,4422.576212
0.420014,6,4422.828962
10.0,10,4423.10889
9.0,9,4423.412129
9.0,9,4423.792897
-0.57992,5,4423.934035
-5.0,1,4424.011988
9.0,9,4424.212397
-2.29738,3,4424.375449
10.0,10,4425.012048
10.0,10,4425.232933
9.0,9,4425.474081
10.0,10,4425.820201
9.0,9,4426.240686
0.0,6,4426.395573
10.0,10,4426.920901
-0.841249,5,4427.044564
9.0,9,4427.496217
9.0,9,4427.896818
-1.0,5,4428.049676
9.0,9,4428.591715
0.0,6,4428.906368
9.0,9,4429.332348
0.0,5,4429.524312
1.0,7,4429.826592
-1.0,5,4430.162968
0.0,5,4430.366558
0.0,6,4430.652992
9.0,9,4430.946938
10.0,10,4431.312016
-1.0,5,4431.558529
10.0,10,4431.935165
9.0,9,4432.380007
9.0,9,4432.631935
10.0,10,4432.933536
10.0,10,4433.300517
0.0,6,4433.497567
-2.0,4,4433.659411
-1.0,5,4433.944481
0.0,6,4434.20668
9.0,9,4434.45067
0.0,6,4434.517552
9.0,9,4434.866353
9.0,9,4435.331236
0.158681,6,4435.528351
9.0,9,4436.005448
2.0,8,4436.240317
3.0,9,4436.551077
-1.0,5,4436.706027
9.0,9,4436.886669
9.0,9,4437.118401
-1.0,5,4437.259302
-1.57953,4,4437.382939
9.0,9,4437.64826
-1.0,5,4437.779367
0.0,6,4438.053332
9.0,9,4438.645787
10.0,10,4439.01718
9.0,9,4439.338357
-1.0,5,4439.532377
2.0,8,4439.96721
0.0,6,4440.202579
9.0,9,4440.599474
1.0,7,4440.85568
9.0,9,4441.195009
10.0,10,4441.674195
0.0,5,4441.855531
10.0,10,4442.262546
3.0,9,4442.592661
9.0,9,4443.008116
10.0,10,4443.345232
9.0,9,4443.678279
8.0,8,4444.036442
-1.0,4,4444.268066
-1.0,5,4444.496416
10.0,10,4444.936919
10.0,10,4445.319783
-1.0,5,4445.498476
9.0,9,4445.737563
-2.0,4,4445.940828
0.0,6,4446.191821
8.0,8,4446.544056
0.0,6,4446.727946
-0.57992,5,4446.969051
-1.0,5,4447.193823
10.0,10,4447.411313
9.0,9,4447.907191
0.0,6,4448.251738
0.0,6,4448.523882
9.0,9,4449.143826
9.0,9,4449.50341
9.0,9,4449.957283
9.0,9,4450.257541
-2.0,4,4450.55122
9.0,9,4450.803514
9.0,9,4451.029825
-0.841249,5,4451.222061
-0.841249,5,4451.422654
-2.838445,3,4451.602321
9.0,9,4451.981967
-0.57992,5,4452.212927
9.0,9,4452.646227
0.0,6,4452.878986
9.0,9,4453.201734
9.0,9,4453.557235
1.0,7,4453.766658
9.0,9,4454.036648
10.0,10,4454.4291
9.0,9,4454.840182
-1.0,5,4455.020133
0.0,6,4455.241791
10.0,10,4455.514546
10.0,10,4455.885966
8.0,8,4456.209618
-1.0,5,4456.3924
8.0,8,4456.684425
10.0,10,4457.135274
-1.84084,4,4457.344896
9.0,9,4457.668567
9.0,9,4458.078123
-1.0,5,4458.294468
0.0,6,4458.564183
0.0,6,4458.864239
0.0,6,4459.085812
10.0,10,4459.531593
10.0,10,4459.863746
-5.0,1,4459.913742
10.0,10,4460.177205
9.0,9,4460.57781
0.0,5,4460.761766
10.0,10,4461.12894
10.0,10,4461.625091
9.0,9,4461.931422
10.0,10,4462.423882
-1.0,5,4462.697145
9.0,9,4463.209923
9.0,9,4463.61173
9.0,9,4464.103192
1.0,7,4464.36145
9.0,9,4464.867956
10.0,10,4465.277236
8.0,8,4465.760951
0.0,6,4466.016902
0.0,6,4466.377127
-1.0,5,4466.712524
10.0,10,4467.259878
10.0,10,4467.916624
0.700013,6,4468.078842
0.0,6,4468.310741
-1.0,5,4468.632131
8.681208,10,4468.977195
9.0,9,4469.315392
9.0,9,4469.731044
9.0,9,4470.044225
-1.0,5,4470.223182
1.0,7,4470.494508
-2.0,4,4470.724715
10.0,10,4471.243862
9.0,9,4471.609185
10.0,10,4471.800822
-1.0,5,4471.974845
9.0,9,4472.266684
9.0,9,4472.665757
9.0,9,4473.051769
0.0,6,4473.487553
0.0,6,4473.714486
0.0,6,4474.063494
0.0,6,4474.257801
9.0,9,4474.573765
10.0,10,4474.910173
0.0,6,4475.114947
9.0,9,4475.629387
1.420002,7,4475.826482
-0.841249,5,4476.038591
9.0,9,4476.332754
10.0,10,4476.680546
0.0,6,4476.922932
10.0,10,4477.231896
10.0,10,4477.545862
9.0,9,4477.901294
-1.0,5,4478.033689
-1.0,5,4478.169097
-2.0,4,4478.312523
9.0,9,4478.658037
-1.0,5,4478.934349
-1.0,5,4479.214737
9.0,9,4479.506159
-1.0,5,4479.61237
9.0,9,4480.086528
10.0,10,4480.366948
2.0,7,4480.65726
0.0,6,4480.79127
9.0,9,4481.050124
1.0,6,4481.219764
0.0,6,4481.336286
-1.0,5,4481.577774
10.0,10,4481.798428
9.0,9,4482.217884
-0.841249,5,4482.423145
-1.0,5,4482.631999
9.0,9,4482.842993
-4.485798,1,4482.915023
0.0,5,4483.047401
10.0,10,4483.57256
0.0,6,4483.806238
-5.0,1,4483.940111
3.0,8,4484.201377
0.0,6,4484.393035
0.0,5,4484.701278
9.0,9,4485.163866
0.0,6,4485.577787
-2.0,4,4485.731238
10.0,10,4486.045225
-2.0,4,4486.317548
10.0,10,4486.727547
0.0,6,4486.932428
10.0,10,4487.330532
0.0,6,4487.538944
10.0,10,4488.052934
0.420014,6,4488.180294
9.0,9,4488.59115
10.0,10,4488.997143
0.0,6,4489.392889
9.0,9,4489.728486
-1.0,5,4489.976626
9.0,9,4490.238927
-1.0,5,4490.416166
0.0,6,4490.823191
-1.0,5,4491.114807
-1.0,4,4491.339573
9.0,9,4491.577048
10.0,10,4491.902546
9.0,9,4492.385716
10.0,10,4492.999213
0.700013,6,4493.184176
1.0,6,4493.531905
-0.841249,5,4493.84309
0.0,6,4494.130189
10.0,10,4494.288422
9.0,9,4494.59877
0.0,6,4494.816007
10.0,10,4495.31886
10.0,10,4495.740357
9.0,9,4496.099545
0.0,5,4496.2613
9.0,9,4496.740963
9.0,9,4497.079327
-1.0,5,4497.306659
9.0,9,4497.68935
0.0,6,4497.945875
9.0,9,4498.287947
-1.0,5,4498.543706
0.158681,6,4498.747035
0.0,6,4499.026188
-0.841249,5,4499.243716
-3.0,3,4499.38381
9.0,9,4499.718695
-1.0,5,4499.917846
9.0,9,4500.171255
-0.57992,5,4500.455889
1.0,6,4500.75976
0.0,6,4500.931736
9.0,9,4501.250828
9.0,9,4501.522348
0.0,5,4501.747704
9.0,9,4502.269607
9.0,9,4502.690275
9.0,9,4503.058907
10.0,10,4503.617665
9.0,9,4503.900617
10.0,10,4504.287503
9.0,9,4504.843627
-1.0,5,4505.016544
-0.299923,5,4505.246499
9.0,9,4505.607474
-0.299923,5,4505.786708
9.0,9,4506.052803
2.0,8,4506.316053
9.0,9,4506.692214
9.0,9,4506.999928
0.0,6,4507.21403
9.0,9,4507.436087
-1.0,5,4507.62649
-0.841249,5,4507.82252
-1.0,5,4507.946175
9.0,9,4508.384052
0.0,6,4508.504461
-1.0,5,4508.701637
10.0,10,4509.043919
0.0,5,4509.21843
10.0,10,4509.63512
10.0,10,4509.976151
9.0,9,4510.371716
-2.0,4,4510.610129
0.0,5,4510.832586
-0.841249,5,4511.009243
-1.0,4,4511.200938
0.0,5,4511.367371
9.0,9,4511.732223
9.0,9,4512.056261
10.0,10,4512.501707
8.0,8,4512.736732
9.0,9,4513.113431
9.0,9,4513.629844
9.0,9,4513.88041
-1.0,5,4514.063353
0.700013,6,4514.323218
-1.0,5,4514.418126
10.0,10,4514.755061
0.0,6,4515.032261
0.0,6,4515.220223
10.0,10,4515.506459
10.0,10,4515.91543
-1.0,5,4516.072708
0.0,6,4516.323692
-0.841249,5,4516.488809
9.0,9,4516.963256
0.0,6,4517.176279
10.0,10,4517.789277
0.0,6,4518.130602
10.0,10,4518.74641
0.0,6,4518.974049
-0.299923,5,4519.138419
1.0,7,4519.562822
0.0,6,4519.746926
8.0,8,4520.180241
9.0,9,4520.426356
-2.29738,3,4520.601555
-1.0,5,4520.772636
9.0,9,4521.049218
0.420014,6,4521.339658
0.0,6,4521.63349
0.0,6,4521.908991
10.0,10,4522.293295
-1.0,5,4522.500834
0.0,6,4522.707489
8.0,8,4522.947655
10.0,10,4523.567998
0.0,5,4523.747708
0.0,6,4524.078181
9.0,9,4524.359466
9.0,9,4524.644211
9.0,9,4524.921748
0.158681,6,4525.190663
-0.299923,5,4525.447822
9.0,9,4525.655266
-0.841249,5,4525.821451
9.0,9,4526.063618
8.0,8,4526.4184
9.0,9,4526.81594
0.0,5,4526.979648
0.0,6,4527.181626
8.618513,10,4527.75165
8.0,8,4528.107764
0.0,6,4528.375559
1.0,7,4528.718445
0.0,6,4528.949233
-1.0,5,4529.191994
9.0,9,4529.526273
-1.0,5,4529.697876
0.0,5,4529.959162
0.0,6,4530.183728
0.0,5,4530.30417
9.0,9,4530.74974
8.0,8,4531.085757
9.0,9,4531.34587
10.0,10,4531.725482
10.0,10,4532.004034
9.0,9,4532.441027
0.0,6,4532.660485
9.0,9,4532.998403
0.0,6,4533.207345
0.158681,6,4533.495333
0.0,6,4533.780431
0.0,5,4533.937816
10.0,10,4534.223183
-2.0,4,4534.351727
-1.0,5,4534.530049
9.0,9,4534.995864
-0.299923,5,4535.16068
-1.0,5,4535.374692
9.0,9,4535.857135
-0.57992,5,4536.054881
8.0,8,4536.283417
9.0,9,4536.650785
-2.0,4,4536.863725
9.0,9,4537.24158
-0.57992,5,4537.409353
-1.0,5,4537.623854
9.0,9,4537.900114
9.0,9,4538.317471
0.700013,6,4538.650865
-4.742421,1,4538.708755
0.0,6,4538.993371
9.0,9,4539.262296
-0.299923,5,4539.473248
8.0,8,4539.705593
-1.0,5,4539.876484
-1.447446,7,4540.049373
-2.0,4,4540.280251
-1.0,5,4540.522425
-1.0,5,4540.731192
-0.958767,6,4540.92055
10.0,10,4541.379889
-0.299923,5,4541.590889
0.0,5,4541.864998
0.0,5,4542.117472
0.0,6,4542.342184
-1.0,5,4542.613994
0.0,6,4542.954544
11.0,11,4543.25742
10.0,10,4543.571238
0.420014,6,4543.791744
-1.0,5,4544.094635
-0.299923,5,4544.297379
9.0,9,4544.733351
-2.0,4,4544.945927
9.0,9,4545.383578
9.0,9,4545.717973
11.0,11,4546.134287
0.0,5,4546.340784
0.0,6,4546.51834
-0.299923,5,4546.774302
10.0,10,4547.052328
-1.0,5,4547.223259
1.0,7,4547.466913
-2.0,4,4547.583701
0.0,5,4547.894982
-1.0,5,4548.01831
9.0,9,4548.420433
10.0,10,4548.721002
0.0,6,4548.870509
9.0,9,4549.172072
-0.841249,5,4549.384182
9.0,9,4549.728457
0.0,6,4550.014654
9.0,9,4550.30952
9.0,9,4550.657359
10.0,10,4550.997123
0.0,6,4551.188009
9.0,9,4551.679212
0.0,5,4551.833497
-2.0,4,4552.041786
-5.0,1,4552.127365
-1.0,5,4552.270934
0.0,6,4552.577347
0.0,6,4552.792133
1.0,7,4553.153875
-0.57992,5,4553.392493
-2.0,4,4553.492056
9.0,9,4553.978308
0.0,6,4554.209454
1.0,7,4554.427844
-0.299923,5,4554.623323
8.0,8,4554.979166
10.0,10,4555.551805
0.0,6,4555.730618
-1.84084,4,4555.894869
9.0,9,4556.103166
0.0,6,4556.270887
9.0,9,4556.574489
-2.0,3,4556.743738
9.0,9,4557.027639
9.0,9,4557.406443
9.0,9,4557.812498
-1.0,5,4557.985461
9.0,9,4558.388325
-1.0,5,4558.590141
-2.0,4,4558.73281
-1.0,5,4558.898505
9.0,9,4559.123044
10.0,10,4559.55823
0.0,6,4559.763201
-1.0,5,4559.876843
-1.0,5,4560.084224
8.0,8,4560.483347
-0.299923,5,4560.711343
-1.84084,4,4560.942868
0.0,6,4561.274868
0.0,6,4561.632158
10.0,10,4562.02629
9.0,9,4562.149693
9.0,9,4562.608175
8.0,8,4562.991214
9.0,9,4563.315421
-0.299923,5,4563.481842
-1.0,5,4563.699371
9.0,9,4564.006886
9.0,9,4564.39753
9.0,9,4564.806789
10.0,10,4565.202906
1.0,7,4565.529636
9.0,9,4565.863387
9.0,9,4566.099228
9.0,9,4566.570476
9.0,9,4566.787034
8.0,8,4567.006277
9.0,9,4567.289529
9.0,9,4567.749288
9.0,9,4568.28841
8.0,8,4568.599655
9.0,9,4568.832273
-5.0,1,4568.92481
-1.0,5,4569.143671
9.0,9,4569.402422
0.0,6,4569.762649
9.0,9,4570.099048
0.0,6,4570.280706
10.0,10,4570.619933
9.0,9,4570.835407
0.0,6,4571.094984
0.0,6,4571.401948
0.0,6,4571.71418
-0.57992,5,4572.054749
-0.299923,5,4572.307942
9.0,9,4572.700154
9.0,9,4573.098971
8.0,8,4573.405146
-1.0,5,4573.59271
9.0,9,4573.887493
8.0,8,4574.216686
9.0,9,4574.653611
-1.0,5,4574.825231
-1.0,5,4574.973471
-0.841249,5,4575.169128
-2.444964,6,4575.377595
9.0,9,4575.708832
1.0,7,4575.958313
10.0,10,4576.424091
-1.0,5,4576.635785
0.0,6,4576.829007
9.0,9,4577.238557
0.158681,6,4577.564952
0.0,5,4577.694401
-1.0,5,4577.808873
0.0,6,4578.060186
-0.299923,5,4578.245202
9.0,9,4578.508715
11.0,11,4579.066916
10.0,10,4579.325469
0.0,6,4579.517162
0.0,6,4579.726645
0.158681,6,4579.91181
8.550182,11,4580.312884
0.0,6,4580.579885
-1.0,5,4580.730609
0.0,6,4580.98342
9.0,9,4581.244024
9.0,9,4581.711854
9.0,9,4582.004361
9.0,9,4582.286007
0.0,6,4582.547848
-1.0,4,4582.664174
-1.84084,4,4582.805051
-0.57992,5,4583.006074
-1.0,4,4583.085314
9.0,9,4583.27564
0.0,6,4583.495321
0.0,6,4583.748873
8.562943,11,4584.26906
10.0,10,4584.624416
9.0,9,4584.926621
10.0,10,4585.573443
9.0,9,4585.90069
10.0,10,4586.1884
10.0,10,4586.394387
0.0,5,4586.5441
-1.0,5,4586.782016
9.0,9,4587.152733
9.0,9,4587.381556
9.0,9,4587.754431
10.0,10,4588.14042
0.0,6,4588.424902
10.0,10,4588.904367
10.0,10,4589.328124
0.0,6,4589.502213
0.0,6,4589.731686
0.420014,6,4589.902579
-2.0,4,4590.102528
10.0,10,4590.419807
9.0,9,4590.658759
0.0,6,4590.987417
-2.0,4,4591.232202
-0.841249,5,4591.416159
-1.84084,4,4591.589649
0.0,6,4591.802674
0.0,6,4592.013823
9.0,9,4592.400309
9.0,9,4592.578454
0.700013,6,4592.770762
-1.0,5,4592.9756
-1.0,5,4593.123135
0.0,5,4593.326217
10.0,10,4593.752939
0.0,6,4593.919542
9.0,9,4594.2905
9.0,9,4594.51076
9.0,9,4594.855981
9.0,9,4595.135617
10.0,10,4595.568777
0.0,6,4595.836942
0.0,6,4596.093107
0.0,6,4596.298034
9.0,9,4596.554108
9.0,9,4596.801422
-1.0,4,4596.981744
0.0,6,4597.191134
10.0,10,4597.662532
9.0,9,4598.242253
0.0,6,4598.48574
9.0,9,4598.760671
-1.0,5,4598.944028
8.0,8,4599.19548
0.0,6,4599.374084
10.0,10,4599.756962
10.0,10,4600.038332
0.0,6,4600.333213
-1.0,5,4600.478749
9.0,9,4600.842783
10.0,10,4601.198073
-2.0,4,4601.356414
9.0,9,4601.546044
0.158681,6,4601.804111
0.0,6,4602.227404
1.0,7,4602.510788
10.0,10,4603.136946
-1.0,5,4603.362863
9.0,9,4603.491367
0.0,6,4603.695648
-1.0,5,4603.993641
-1.0,5,4604.169361
-2.382567,7,4604.420567
-1.0,5,4604.575054
-1.0,5,4604.811907
2.0,8,4605.068591
0.158681,6,4605.411273
8.0,8,4605.646619
0.0,5,4605.777046
10.0,10,4606.298837
10.0,10,4606.635133
8.0,8,4606.780918
9.0,9,4607.126413
9.0,9,4607.636178
9.0,9,4608.02235
9.0,9,4608.381907
0.0,6,4608.72879
8.0,8,4609.01193
9.0,9,4609.484687
8.0,8,4609.772083
10.0,10,4610.082438
-1.299552,4,4610.272971
9.0,9,4610.622522
-1.84084,4,4610.734733
9.0,9,4611.12989
9.0,9,4611.413118
-1.0,5,4611.602849
-1.0,5,4611.836572
9.0,9,4612.313467
9.0,9,4612.71141
8.0,8,4613.012455
-1.0,5,4613.217929
0.0,6,4613.406343
-1.0,5,4613.648736
0.420014,6,4613.855781
9.0,9,4614.393103
0.0,6,4614.634973
-5.0,1,4614.697691
-0.299923,5,4614.889312
-1.0,5,4615.078693
0.420014,6,4615.310424
-1.0,5,4615.509958
-1.0,5,4615.667609
0.0,6,4615.980371
10.0,10,4616.396351
0.0,6,4616.669349
9.0,9,4617.030799
9.0,9,4617.293833
0.0,6,4617.546942
-1.0,5,4617.685017
7.0,12,4618.395175
-0.57992,5,4618.648019
9.0,9,4618.962809
10.0,10,4619.351801
-1.0,5,4619.555947
1.0,7,4619.926433
-2.0,4,4620.080551
9.0,9,4620.404676
10.0,10,4620.639068
9.0,9,4621.076233
9.0,9,4621.466477
9.0,9,4621.735705
9.0,9,4622.18853
8.0,8,4622.488394
0.700013,6,4622.789421
10.0,10,4622.996509
-2.0,4,4623.118464
1.0,7,4623.501024
0.0,6,4623.76042
8.549894,11,4624.349818
10.0,10,4624.878596
9.0,9,4625.170309
0.0,6,4625.523297
9.0,9,4625.918694
-1.0,5,4626.211853
0.0,6,4626.447368
9.0,9,4626.847184
-0.841249,5,4626.989067
10.0,10,4627.360068
9.0,9,4627.814607
0.420014,6,4627.949444
9.0,9,4628.184745
0.0,6,4628.389623
0.0,5,4628.621649
0.0,6,4628.81198
-2.0,4,4629.061036
10.0,10,4629.661477
9.0,9,4629.946574
-1.0,5,4630.151329
9.0,9,4630.513822
0.0,6,4630.771634
9.0,9,4631.10624
-1.0,5,4631.276341
10.0,10,4631.633858
-2.0,4,4631.759431
9.0,9,4632.044821
0.0,6,4632.377859
9.0,9,4632.680404
9.0,9,4633.142966
-0.57992,5,4633.285528
-1.0,5,4633.501576
-1.0,5,4633.731583
10.0,10,4634.08676
9.0,9,4634.505793
0.0,6,4634.64659
9.0,9,4635.089483
0.0,5,4635.259047
10.0,10,4635.509483
9.0,9,4635.888716
-1.0,5,4636.154397
-1.0,5,4636.404164
-1.0,5,4636.60532
9.0,9,4636.932733
-0.841249,5,4637.094053
9.0,9,4637.343035
9.0,9,4637.701058
10.0,10,4638.100826
0.0,6,4638.271567
-1.0,5,4638.459755
9.0,9,4638.801513
-0.299923,5,4638.970463
0.0,6,4639.239811
0.0,6,4639.458495
10.0,10,4639.969797
8.0,8,4640.168062
9.0,9,4640.47163
9.0,9,4640.684027
10.0,10,4640.989582
10.0,10,4641.35117
0.0,6,4641.534647
0.0,6,4641.811505
0.158681,6,4642.109835
9.0,9,4642.483443
11.0,11,4642.961081
-2.0,4,4643.163724
10.0,10,4643.505198
0.0,6,4643.774477
-1.0,5,4643.913614
-1.299552,4,4643.994784
8.0,8,4644.38749
-0.299923,5,4644.58577
-1.299552,4,4644.781191
0.0,6,4644.975255
10.0,10,4645.457241
9.0,9,4645.727207
9.0,9,4645.995831
9.0,9,4646.394232
10.0,10,4647.04438
10.0,10,4647.433403
9.0,9,4647.905478
0.0,6,4648.129576
-1.0,5,4648.344394
-1.0,5,4648.781334
8.0,8,4649.235467
0.0,6,4649.497306
-1.0,5,4649.698219
10.0,10,4650.072053
9.0,9,4650.433765
-1.0,5,4650.759415
0.420014,6,4650.979306
8.0,8,4651.378113
9.0,9,4651.713956
8.0,8,4652.072349
-2.0,4,4652.267003
8.0,8,4652.527733
9.0,9,4652.87547
0.0,6,4653.141167
10.0,10,4653.47794
9.0,9,4653.840232
-1.0,5,4654.128831
0.700013,6,4654.335562
0.0,5,4654.576135
1.0,7,4654.872173
0.0,5,4654.98515
10.0,10,4655.348455
-1.0,5,4655.550042
0.0,6,4655.794342
9.0,9,4655.979658
8.0,8,4656.287703
9.0,9,4656.746977
-1.0,5,4656.937158
-4.0,2,4657.016689
8.0,8,4657.313372
9.0,9,4657.704116
-0.841249,5,4657.88677
1.0,7,4658.187177
0.0,6,4658.48951
10.0,10,4658.90007
9.0,9,4659.231085
-4.210284,1,4659.289159
9.0,9,4659.53747
9.0,9,4659.943296
1.0,7,4660.300649
8.0,8,4660.679567
-1.0,5,4660.862898
9.0,9,4661.12637
-2.0,4,4661.350284
9.0,9,4661.686088
8.0,8,4662.07326
8.0,8,4662.520545
9.0,9,4662.812752
10.0,10,4663.244509
2.0,7,4663.459967
8.0,8,4663.766043
10.0,10,4664.034433
-2.0,4,4664.290906
-1.0,5,4664.49183
-1.57953,4,4664.707165
-1.299552,4,4664.850493
-1.299552,4,4665.080027
10.0,10,4665.483945
9.0,9,4665.89976
10.0,10,4666.268267
-1.299552,4,4666.371807
9.0,9,4666.660882
0.0,5,4666.914778
-1.0,5,4667.046745
-2.0,4,4667.171052
-5.0,1,4667.232876
10.0,10,4667.747052
-0.841249,5,4667.839118
8.0,8,4668.156945
-1.0,5,4668.346525
7.681208,9,4668.583625
-1.0,5,4668.75291
10.0,10,4669.227523
9.0,9,4669.513031
-1.0,5,4669.807968
9.0,9,4670.174873
9.0,9,4670.495526
9.0,9,4670.89297
10.0,10,4671.186635
9.0,9,4671.585537
1.0,6,4671.849436
-3.284669,2,4671.96397
-0.299923,5,4672.140348
10.0,10,4672.445601
0.0,6,4672.786573
8.0,8,4673.144712
-1.0,4,4673.362872
-2.0,4,4673.550152
0.0,6,4673.812908
10.0,10,4674.165669
0.158681,6,4674.462733
9.0,9,4674.838664
9.0,9,4675.144402
-1.0,5,4675.426841
-1.447446,7,4675.782575
9.0,9,4676.137589
0.0,6,4676.287813
10.0,10,4676.70233
0.0,5,4677.011854
10.0,10,4677.27012
10.0,10,4677.780773
9.0,9,4678.106768
9.0,9,4678.434517
-1.0,5,4678.631522
