#{"t_start": 1764113505.00061, "env_id": "None"}
r,l,t
26.922821,36,623.352846
29.53629,34,623.367652
31.934458,36,623.38231
26.922821,36,623.412944
20.82334,24,623.449502
26.895042,36,623.542456
31.934458,36,623.592958
31.934458,36,623.601048
31.934458,36,623.634871
31.934458,36,623.65038
31.934458,36,623.66649
31.934458,36,623.697505
31.90668,36,623.733719
26.978374,36,623.82945
26.922821,36,623.882347
31.934458,36,623.891881
26.922821,36,623.925617
26.922821,36,623.942344
31.934458,36,623.958261
31.934458,36,623.990719
31.934458,36,624.030026
26.922821,36,624.12279
26.922821,36,624.175193
26.922821,36,624.185966
31.934458,36,624.220305
26.922821,36,624.236299
31.934458,36,624.25365
31.934458,36,624.286452
31.934458,36,624.33225
31.934458,36,624.431901
27.769753,32,624.456844
26.922821,36,624.483856
31.934458,36,624.52339
31.934458,36,624.538302
26.895044,36,624.555638
26.922821,36,624.586938
26.922821,36,624.630358
26.922821,36,624.72614
31.934458,36,624.752992
26.922821,36,624.779498
31.934458,36,624.81797
31.990007,36,624.83287
31.314068,36,624.846864
26.922821,36,624.882111
31.934458,36,624.922481
26.922821,36,625.017196
26.895042,36,625.042917
31.90668,36,625.07559
31.934458,36,625.121365
26.922821,36,625.137161
31.90668,36,625.153977
26.853085,31,625.187689
26.922821,36,625.187733
26.922821,36,625.325459
31.934458,36,625.352521
26.922821,36,625.381915
31.934458,36,625.425159
31.934458,36,625.44149
31.90668,36,625.458737
31.934458,36,625.490935
26.922821,36,625.49098
31.934458,36,625.620017
29.559576,34,625.628482
31.934458,36,625.669255
26.922821,36,625.707032
31.934458,36,625.723068
31.934458,36,625.738333
26.922821,36,625.77202
31.934458,36,625.772054
26.922821,36,625.911059
31.934458,36,625.919798
31.934458,36,625.962529
26.922821,36,626.002225
26.895042,36,626.016977
31.934458,36,626.032963
31.934458,36,626.063473
31.934458,36,626.063502
31.90668,36,626.19806
26.922821,36,626.205652
26.922821,36,626.252488
31.934458,36,626.293152
31.934458,36,626.308771
31.934458,36,626.3256
31.990007,36,626.35912
31.934458,36,626.359153
26.867266,36,626.497844
31.934458,36,626.507718
26.922821,36,626.5513
31.934458,36,626.59875
26.922821,36,626.615603
31.934458,36,626.633596
26.922821,36,626.669607
26.895042,36,626.669638
26.922821,36,626.808195
31.934458,36,626.817051
29.547531,34,626.845957
31.934458,36,626.902939
26.895044,36,626.917718
31.90668,36,626.932019
26.922821,36,626.960774
31.934458,36,626.960797
29.572481,34,627.088959
31.934458,36,627.096917
31.90668,36,627.134564
26.922821,36,627.188931
31.934458,36,627.206038
26.922821,36,627.222601
31.934458,36,627.25302
31.90668,36,627.253047
26.934456,31,627.37435
26.967695,36,627.374391
26.922821,36,627.383259
31.934458,36,627.473593
26.922821,36,627.490771
31.934458,36,627.506307
31.934458,36,627.539402
31.934458,36,627.539431
26.922821,36,627.662406
26.922821,36,627.662446
26.922821,36,627.670403
31.8789,36,627.757161
31.90668,36,627.772434
31.934458,36,627.78791
26.922821,36,627.821224
31.934458,36,627.821264
31.934458,36,627.950859
31.90668,36,627.950901
31.934458,36,627.957985
31.934458,36,628.044775
31.90668,36,628.060938
31.934458,36,628.076261
31.934458,36,628.112874
26.895042,36,628.112911
26.922821,36,628.254854
31.934458,36,628.254886
31.934458,36,628.263862
31.934458,36,628.36725
31.90668,36,628.38609
31.934458,36,628.405113
31.934458,36,628.444841
31.934458,36,628.44488
26.922821,36,628.577467
26.922821,36,628.577516
26.895044,36,628.584772
31.934458,36,628.670474
26.922821,36,628.687352
26.922821,36,628.70309
31.90668,36,628.736991
26.895042,36,628.737031
31.934458,36,628.864494
31.934458,36,628.864535
31.934458,36,628.87326
27.748018,32,628.929134
26.895042,36,628.974901
31.934458,36,628.989943
31.934458,36,629.023957
31.90668,36,629.023995
31.934458,36,629.149067
31.934458,36,629.14911
26.922821,36,629.157765
26.922821,36,629.214491
26.905813,31,629.237474
31.90668,36,629.26167
31.934458,36,629.310923
31.934458,36,629.310967
26.922821,36,629.440539
31.934458,36,629.440585
31.8789,36,629.447874
31.934458,36,629.505646
31.934458,36,629.526683
31.90668,36,629.549144
26.922821,36,629.597548
26.922821,36,629.597581
27.795567,32,629.701692
31.934458,36,629.726323
31.934458,36,629.726362
31.934458,36,629.790089
31.934458,36,629.812515
31.934458,36,629.835625
31.90668,36,629.883901
26.895044,36,629.883944
26.922821,36,629.988023
31.934458,36,630.013165
31.934458,36,630.013197
31.934458,36,630.078068
26.922821,36,630.104271
31.90668,36,630.130797
31.934458,36,630.180546
26.895044,36,630.180585
26.922821,36,630.284122
26.922821,36,630.309395
26.922821,36,630.309434
31.934458,36,630.376389
31.934458,36,630.39853
26.895042,36,630.424031
26.922821,36,630.473636
31.934458,36,630.473669
31.934458,36,630.575254
31.934458,36,630.599929
26.922821,36,630.599964
31.90668,36,630.665596
31.934458,36,630.690486
26.922821,36,630.714679
26.922821,36,630.763472
31.934458,36,630.763518
31.90668,36,630.864458
31.934458,36,630.891001
31.934458,36,630.891033
31.90668,36,630.954879
26.922821,36,630.977713
31.934458,36,631.003087
28.636908,33,631.026033
26.922821,36,631.053371
31.934458,36,631.15868
31.934458,36,631.185772
26.922821,36,631.185808
31.934458,36,631.24967
31.934458,36,631.272008
26.922821,36,631.295677
31.934458,36,631.319307
26.922821,36,631.349081
31.851122,36,631.458457
31.934458,36,631.48106
31.90668,36,631.481096
31.934458,36,631.544664
31.934458,36,631.566548
31.990011,36,631.590848
26.922821,36,631.613657
26.922821,36,631.639076
31.934458,36,631.740334
31.934458,36,631.765251
31.934458,36,631.765289
31.934458,36,631.837631
31.934458,36,631.861314
26.922821,36,631.88581
26.895042,36,631.911426
31.934458,36,631.93996
31.934458,36,632.046444
26.895042,36,632.071302
31.934458,36,632.071332
26.922821,36,632.137568
26.922821,36,632.161745
31.934458,36,632.185427
26.895042,36,632.208251
31.934458,36,632.232129
26.922821,36,632.330899
31.934458,36,632.356341
26.922821,36,632.356369
31.934458,36,632.421856
28.619621,33,632.445234
31.934458,36,632.445264
31.934458,36,632.494344
31.934458,36,632.520248
31.989614,36,632.626313
31.90668,36,633.331127
26.922821,36,633.331527
29.559576,34,633.381709
29.53629,34,633.403804
31.934458,36,633.418619
26.922821,36,633.465118
26.867268,36,633.491351
26.922821,36,633.597079
26.922821,36,633.621107
31.934458,36,633.621144
26.922821,36,633.674686
31.934458,36,633.699544
26.922821,36,633.713779
31.934458,36,633.759443
31.90668,36,633.785315
26.922821,36,633.892846
31.934458,36,633.920408
26.922821,36,633.920439
26.922821,36,633.970411
31.934458,36,633.99275
31.934458,36,634.007591
28.712234,33,634.031972
26.922821,36,634.081518
31.934458,36,634.187211
31.934458,36,634.214471
26.922821,36,634.214506
26.922821,36,634.26493
26.895044,36,634.287587
31.934458,36,634.302632
31.90668,36,634.328649
26.922821,36,634.375961
26.922821,36,634.475223
31.934458,36,634.499774
26.922821,36,634.499803
26.922821,36,634.550231
26.922821,36,634.573334
26.950596,36,634.589954
31.934458,36,634.616644
31.934458,36,634.666862
26.922821,36,634.772257
26.922821,36,634.798073
31.934458,36,634.798099
31.934458,36,634.845769
26.895042,36,634.868395
26.922821,36,634.885832
26.895042,36,634.909614
26.922821,36,634.958025
27.766924,32,635.049367
31.934458,36,635.056713
31.934458,36,635.08122
31.934458,36,635.130141
31.934458,36,635.152879
26.922821,36,635.169769
31.934458,36,635.194196
30.29557,36,635.246194
26.922821,36,635.340513
31.934458,36,635.348087
31.934458,36,635.37304
28.609129,33,635.397705
31.90668,36,635.446463
31.934458,36,635.461697
26.922821,36,635.487014
31.934458,36,635.536022
31.934458,36,635.628083
26.922821,36,635.636559
26.895042,36,635.663751
26.922821,36,635.688723
31.934458,36,635.737356
26.922821,36,635.755126
31.934458,36,635.778813
31.934458,36,635.828784
26.922821,36,635.923019
26.922821,36,635.931391
26.895044,36,635.961958
31.934458,36,635.990878
26.922821,36,636.037285
31.934458,36,636.052896
26.922821,36,636.077563
31.934458,36,636.12491
28.655813,33,636.193045
31.90668,36,636.225556
26.922821,36,636.250553
31.90668,36,636.274751
28.655813,33,636.317069
31.934458,36,636.324669
31.934458,36,636.366252
31.934458,36,636.415492
31.934458,36,636.491568
31.90668,36,636.524906
31.934458,36,636.548826
31.934458,36,636.572769
26.922821,36,636.611266
31.934458,36,636.619021
31.90668,36,636.658176
26.922821,36,636.708101
26.922821,36,636.783935
31.934458,36,636.818991
31.934458,36,636.841971
31.934458,36,636.866965
31.934458,36,636.907261
26.922821,36,636.914925
31.934458,36,636.954537
31.934458,36,637.003424
26.895042,36,637.079574
31.934458,36,637.110684
31.934458,36,637.138377
29.547531,34,637.147171
26.922821,36,637.208922
31.934458,36,637.216741
31.934458,36,637.258004
31.934458,36,637.307335
26.922821,36,637.38131
26.922821,36,637.41414
26.922821,36,637.439156
31.934458,36,637.446932
26.922821,36,637.505908
26.922821,36,637.512849
26.922821,36,637.557259
26.922821,36,637.606059
31.934458,36,637.68136
26.922821,36,637.713183
32.017788,36,637.742122
26.922821,36,637.750504
31.934458,36,637.812324
31.934458,36,637.820701
26.922821,36,637.867166
26.922821,36,637.915388
26.922821,36,637.986314
31.934458,36,638.014888
26.895042,36,638.038475
31.934458,36,638.046351
28.697418,33,638.089683
26.922821,36,638.10658
26.922821,36,638.154503
31.90668,36,638.203063
31.934458,36,638.2767
26.922821,36,638.30981
31.934458,36,638.336591
31.934458,36,638.34554
26.922821,36,638.388902
31.934458,36,638.404353
26.922821,36,638.450685
31.934458,36,638.49772
26.922821,36,638.570414
26.922821,36,638.603473
27.781797,32,638.6035
26.922821,36,638.63087
27.781797,32,638.665927
31.989614,36,638.683792
26.922821,36,638.747624
26.922821,36,638.799847
26.922821,36,638.875999
26.922821,36,638.909663
26.922821,36,638.909694
31.934458,36,638.934878
31.934458,36,638.969418
31.934458,36,638.98618
26.922821,36,639.048933
26.922821,36,639.098113
26.922821,36,639.169737
26.895042,36,639.20241
27.006153,36,639.202451
26.922821,36,639.228235
31.934458,36,639.260953
31.8789,36,639.277044
31.90668,36,639.339618
31.934458,36,639.388452
31.934458,36,639.461695
31.934458,36,639.49309
26.978298,36,639.493117
26.922821,36,639.517568
31.934458,36,639.551659
31.934458,36,639.570196
31.90668,36,639.633296
31.934458,36,639.682043
26.922821,36,639.755194
26.922821,36,639.788476
26.922821,36,639.788502
31.934458,36,639.810764
26.922821,36,639.845399
31.934458,36,639.864102
31.934458,36,639.929786
31.934458,36,639.976864
26.922821,36,640.050854
26.03075,30,640.058378
26.922821,36,640.083294
31.934458,36,640.083321
29.498018,34,640.13999
26.922821,36,640.140028
29.53629,34,640.204935
28.6474,33,640.24924
26.922821,36,640.346305
31.934458,36,640.356449
31.934458,36,640.383663
26.922821,36,640.383697
26.895044,36,640.442829
26.922821,36,640.442864
31.934458,36,640.505829
26.922821,36,640.547345
31.934458,36,640.64048
26.895044,36,640.64994
31.934458,36,640.672449
26.895044,36,640.672481
27.823345,32,640.696971
31.90668,36,640.728296
26.922821,36,640.788774
31.934458,36,640.833683
27.808529,32,640.898904
31.934458,36,640.94109
31.934458,36,640.966573
31.934458,36,640.966597
26.978376,36,640.989473
31.934458,36,641.022071
26.922821,36,641.080197
26.895042,36,641.123172
31.90668,36,641.189072
26.922821,36,641.231042
31.934458,36,641.256143
31.934458,36,641.256179
31.934458,36,641.28224
31.934458,36,641.316761
31.934458,36,641.38195
26.922821,36,641.427315
26.922821,36,641.497769
26.922821,36,641.544228
26.922821,36,641.569806
26.895042,36,641.569846
31.90668,36,641.594951
26.895044,36,641.628814
26.922821,36,641.695728
26.922821,36,641.737676
26.922821,36,641.799911
31.934458,36,641.83705
31.934458,36,641.856889
31.934458,36,641.856917
26.922821,36,641.880535
31.934458,36,641.913682
27.808529,32,641.946169
31.934458,36,642.022313
31.934458,36,642.091883
26.004019,30,642.111443
31.934458,36,642.141427
31.934458,36,642.167227
26.922821,36,642.194372
26.895042,36,642.226208
26.922821,36,642.256957
26.922821,36,642.327024
26.922821,36,642.391109
26.922821,36,642.406682
26.922821,36,642.430825
31.934458,36,642.45089
31.990011,36,642.47542
31.934458,36,642.507962
31.934458,36,642.540086
31.934458,36,642.616348
31.90668,36,642.682831
26.922821,36,642.69929
31.934458,36,642.72457
31.934458,36,642.749024
31.934458,36,642.77296
31.934458,36,642.804622
26.922821,36,642.83524
26.895042,36,642.913111
31.934458,36,642.977387
31.934458,36,642.993075
26.895042,36,643.018364
31.934458,36,643.045529
26.922821,36,643.071773
31.90668,36,643.105531
26.922821,36,643.13852
26.922821,36,643.214459
31.934458,36,643.281471
26.895044,36,643.298706
26.922821,36,643.32492
26.922821,36,643.351178
26.922821,36,643.376355
31.90668,36,643.409794
31.934458,36,643.441634
26.922821,36,643.51279
25.183558,29,643.521703
26.895044,36,643.590972
26.895044,36,643.613452
31.934458,36,643.635741
31.934458,36,643.66058
27.823345,32,643.694562
26.922821,36,643.69459
31.934458,36,646.919385
31.934458,36,646.927849
31.934458,36,647.002652
29.498018,34,647.010649
31.90668,36,647.053907
26.922821,36,647.078454
31.934458,36,647.112084
31.90668,36,647.112123
26.922821,36,647.215166
31.934458,36,647.224901
31.934458,36,647.301497
26.922821,36,647.308692
29.586308,34,647.334088
31.934458,36,647.377794
31.934458,36,647.413274
31.934458,36,647.413315
31.934458,36,647.513237
26.922821,36,647.521835
27.769753,32,647.563542
31.934458,36,647.605204
31.934458,36,647.628947
26.922821,36,647.670821
31.934458,36,647.706335
26.922821,36,647.706361
31.934458,36,647.806588
31.934458,36,647.815337
31.934458,36,647.857943
31.934458,36,647.903324
26.922821,36,647.92905
31.934458,36,647.970912
31.934458,36,648.004179
31.934458,36,648.004209
26.922821,36,648.10709
26.922821,36,648.116417
31.90668,36,648.159146
26.922821,36,648.203417
26.922821,36,648.228522
31.934458,36,648.267568
31.934458,36,648.303477
31.934458,36,648.30351
26.895044,36,648.406829
31.934458,36,648.414409
31.934458,36,648.456464
27.823345,32,648.489401
26.922821,36,648.498802
31.934458,36,648.56186
31.934458,36,648.596349
31.934458,36,648.596396
26.922821,36,648.703979
31.934458,36,648.714169
29.53629,34,648.74106
26.922821,36,648.793075
31.934458,36,648.802835
31.934458,36,648.869394
31.934458,36,648.904656
26.978374,36,648.904704
26.922821,36,649.008646
26.922821,36,649.018345
31.934458,36,649.044318
26.922821,36,649.094656
26.922821,36,649.103678
31.934458,36,649.1692
26.895044,36,649.202781
31.934458,36,649.202809
26.922821,36,649.299851
31.90668,36,649.307505
31.934458,36,649.332272
31.934458,36,649.383307
31.934458,36,649.392945
31.90668,36,649.458217
31.934458,36,649.493027
31.934458,36,649.493066
31.934458,36,649.600327
31.934458,36,649.607806
31.934458,36,649.631867
28.684456,33,649.656949
26.867266,36,649.690227
26.922821,36,649.750419
29.545567,34,649.768711
31.934458,36,649.783937
31.934458,36,649.895391
31.934458,36,649.903626
26.922821,36,649.946367
31.934458,36,650.022587
31.934458,36,650.056755
26.922821,36,650.126587
26.922821,36,650.14518
26.922821,36,650.16115
31.934458,36,650.27198
31.934458,36,650.279828
26.922821,36,650.305764
26.922821,36,650.329258
26.922821,36,650.363881
26.922821,36,650.436202
26.922821,36,650.455565
31.934458,36,650.471936
28.658642,33,650.564405
26.922821,36,650.582074
26.922821,36,650.615279
31.934458,36,650.639538
26.922821,36,650.668459
32.045567,36,650.731244
26.922821,36,650.747966
31.934458,36,650.762991
26.922821,36,650.852424
32.017788,36,650.870792
31.990011,36,650.905656
26.922821,36,650.931802
31.934458,36,650.965734
31.934458,36,651.033031
31.934458,36,651.050087
31.934458,36,651.065339
31.934458,36,651.161572
26.922821,36,651.177908
26.922821,36,651.21235
31.934458,36,651.235759
31.90668,36,651.264234
26.922821,36,651.325224
31.934458,36,651.342788
31.990011,36,651.357726
26.922821,36,651.445693
31.934458,36,651.462193
31.934458,36,651.495864
31.934458,36,651.519902
31.934458,36,651.552395
28.6474,33,651.608117
31.934458,36,651.61671
26.922821,36,651.649405
31.934458,36,651.736214
31.934458,36,651.754727
26.922821,36,651.789713
31.934458,36,651.814989
27.781797,32,651.815017
31.934458,36,651.909363
31.934458,36,651.918331
26.922821,36,651.951096
26.922821,36,652.042599
26.922821,36,652.058668
26.922821,36,652.094356
31.934458,36,652.118583
31.934458,36,652.118618
31.934458,36,652.208648
26.922821,36,652.217745
26.922821,36,652.25267
31.90668,36,652.339996
32.017788,36,652.35828
31.90668,36,652.389699
26.922821,36,652.412926
26.867266,36,652.412953
26.922821,36,652.495082
26.922821,36,652.504396
31.934458,36,652.539227
31.934458,36,652.630862
31.934458,36,652.647806
26.922821,36,652.682162
26.922821,36,652.706296
31.934458,36,652.706323
26.922821,36,652.794566
26.922821,36,652.803132
26.922821,36,652.8358
31.934458,36,652.924866
31.934458,36,652.943141
28.619621,33,652.951341
26.895044,36,653.002793
31.934458,36,653.002826
31.90668,36,653.089677
31.934458,36,653.098758
26.922821,36,653.132455
31.934458,36,653.217866
31.934458,36,653.233866
31.934458,36,653.243166
31.934458,36,653.289524
31.90668,36,653.289552
26.922821,36,654.053557
31.90668,36,654.062802
26.922821,36,654.096609
31.934458,36,654.1872
31.934458,36,654.20445
26.895044,36,654.214235
31.934458,36,654.262902
31.934458,36,654.262942
31.90668,36,654.346084
26.922821,36,654.355221
31.934458,36,654.388594
26.895044,36,654.476652
31.934458,36,654.495458
26.922821,36,654.504869
31.934458,36,654.560604
31.934458,36,654.560649
31.934458,36,654.651998
26.922821,36,654.660623
31.934458,36,654.693283
26.922821,36,654.776981
26.922821,36,654.794293
31.934458,36,654.802301
26.895042,36,654.849062
31.934458,36,654.849095
27.748018,32,654.904222
26.922821,36,654.946225
31.90668,36,654.980382
26.922821,36,655.072936
31.934458,36,655.090705
31.934458,36,655.099452
26.922821,36,655.151649
31.8789,36,655.151679
26.922821,36,655.208536
26.922821,36,655.251833
26.922821,36,655.283623
31.934458,36,655.371233
26.922821,36,655.390386
26.922821,36,655.398014
31.934458,36,655.450684
26.922821,36,655.450727
31.934458,36,655.510926
27.808529,32,655.518382
31.934458,36,655.588546
26.922821,36,655.674826
26.922821,36,655.691815
31.934458,36,655.699292
26.922821,36,655.747917
26.922821,36,655.747954
26.922821,36,655.802798
31.934458,36,655.810676
26.922821,36,655.878372
31.934458,36,655.970535
31.934458,36,655.988399
26.922821,36,655.996739
29.547531,34,656.031069
31.934458,36,656.048759
26.922821,36,656.112601
26.922821,36,656.120962
26.922821,36,656.18722
28.658642,33,656.250587
27.794703,32,656.268706
26.922821,36,656.296654
29.50851,34,656.321894
29.544703,34,656.338742
26.922821,36,656.408386
27.033932,36,656.418457
31.934458,36,656.485248
26.895044,36,656.548466
31.934458,36,656.565507
26.922821,36,656.590103
26.922821,36,656.61246
31.934458,36,656.629515
31.934458,36,656.702104
31.934458,36,656.711159
31.990011,36,656.780401
31.934458,36,656.848405
26.922821,36,656.864163
31.934458,36,656.890866
31.90668,36,656.914621
26.895042,36,656.932033
26.922821,36,657.002161
26.895042,36,657.010501
31.934458,36,657.079038
31.934458,36,657.143625
26.922821,36,657.159633
26.922821,36,657.188743
31.934458,36,657.214734
31.934458,36,657.233021
26.922821,36,657.30796
31.934458,36,657.316856
26.922821,36,657.385858
31.934458,36,657.450015
31.934458,36,657.466554
26.922821,36,657.490787
31.934458,36,657.511939
26.922821,36,657.529111
26.922821,36,657.599839
26.922821,36,657.608189
31.934458,36,657.676806
31.934458,36,657.743674
31.934458,36,657.759184
31.934458,36,657.783226
31.934458,36,657.804961
26.922821,36,657.822496
26.922821,36,657.892029
26.922821,36,657.903364
26.922821,36,657.974323
27.702953,32,658.00799
31.934458,36,658.055547
31.934458,36,658.079423
26.922821,36,658.099633
26.922821,36,658.115872
31.934458,36,658.184251
26.922821,36,658.19257
31.934458,36,658.26083
31.934458,36,658.298582
31.934458,36,658.347912
28.658642,33,658.376016
31.934458,36,658.376042
31.934458,36,658.41876
26.922821,36,658.492321
31.934458,36,658.499702
26.922821,36,658.56447
26.922821,36,658.597581
26.895044,36,658.644588
26.922821,36,658.669976
26.922821,36,658.670004
31.934458,36,658.709993
26.922821,36,658.782767
26.922821,36,658.791077
31.934458,36,658.860342
31.90668,36,658.897426
26.895042,36,658.949719
31.934458,36,658.974136
31.934458,36,658.974162
31.90668,36,659.011526
31.934458,36,659.076319
26.922821,36,659.083141
31.934458,36,659.143717
26.895042,36,659.176247
31.934458,36,659.225643
31.934458,36,659.252307
31.934458,36,659.252334
31.90668,36,659.289989
31.934458,36,659.359058
31.934458,36,659.366288
27.033932,36,659.431616
26.922821,36,659.464406
31.934458,36,659.515808
26.922821,36,659.54204
31.934458,36,659.542062
31.934458,36,659.585322
31.90668,36,659.666408
26.922821,36,659.674716
26.922821,36,659.745732
26.839487,36,659.780439
26.922821,36,659.82716
26.922821,36,659.853274
31.90668,36,659.853309
26.922821,36,659.8949
26.922821,36,659.969359
26.922821,36,659.977693
26.922821,36,660.041614
31.90668,36,660.076783
26.922821,36,660.126154
26.922821,36,660.155669
26.895042,36,660.155704
31.934458,36,660.198134
28.670687,33,660.247977
26.922821,36,660.284928
26.922821,36,660.357256
26.922821,36,660.39639
31.934458,36,660.450261
26.922821,36,660.480337
31.934458,36,660.480392
31.934458,36,660.521863
26.922821,36,660.568323
26.922821,36,660.598576
31.934458,36,660.661713
26.922821,36,660.697944
26.922821,36,660.745454
26.922821,36,660.77241
31.934458,36,660.772438
31.934458,36,660.813621
31.934458,36,660.861823
31.934458,36,660.895827
26.922821,36,660.959052
31.934458,36,660.994215
31.934458,36,661.044971
31.934458,36,661.069566
26.922821,36,661.069605
26.922821,36,661.112114
31.934458,36,661.160775
31.934458,36,661.192011
31.934458,36,661.258589
26.922821,36,661.293395
27.823345,32,661.332507
31.934458,36,661.339827
31.934458,36,661.363978
26.922821,36,661.403139
29.559439,36,661.45805
31.934458,36,661.491559
31.934458,36,661.554791
31.90668,36,661.587309
31.934458,36,661.625935
26.922821,36,661.634345
31.934458,36,661.657762
26.922821,36,661.692976
31.90668,36,661.739906
31.934458,36,661.774318
31.934458,36,661.840117
31.934458,36,661.876649
31.934458,36,661.917089
26.922821,36,661.925436
31.90668,36,661.950152
31.934458,36,661.989267
31.90668,36,662.03616
26.922821,36,662.069563
31.8789,36,662.13328
27.006153,36,662.169198
31.934458,36,662.211347
26.922821,36,662.218538
26.922821,36,662.244639
31.934458,36,662.288392
31.934458,36,662.336782
26.922821,36,662.370772
31.934458,36,662.437096
26.922821,36,662.470761
27.769753,32,662.478691
31.934458,36,662.52045
26.922821,36,662.547469
31.934458,36,662.589987
31.934458,36,662.641251
26.922821,36,662.675744
26.922821,36,662.740611
31.934458,36,662.775015
31.90668,36,662.782892
31.934458,36,662.819958
26.895042,36,662.845661
26.922821,36,662.886272
28.697418,33,662.910058
28.636908,33,662.944153
29.53629,34,663.019269
31.934458,36,663.073162
26.922821,36,663.082
26.922821,36,663.122851
26.922821,36,663.148886
31.934458,36,663.189207
31.934458,36,663.21204
26.922821,36,663.247242
31.934458,36,663.32057
31.934458,36,663.371013
31.934458,36,663.379503
31.934458,36,663.420995
26.922821,36,663.445418
31.934458,36,663.486436
31.934458,36,663.509662
31.934458,36,663.543944
26.922821,36,663.618673
26.895042,36,663.669015
31.934458,36,663.676587
26.922821,36,663.716078
31.934458,36,663.740568
31.934458,36,663.78215
26.922821,36,663.805536
26.895044,36,663.840892
31.934458,36,663.912917
31.934458,36,663.962602
26.922821,36,663.970556
26.922821,36,664.013154
26.922821,36,664.037405
31.934458,36,664.07692
31.934458,36,664.098211
31.934458,36,664.131851
31.934458,36,664.203893
26.922821,36,664.253693
31.934458,36,664.261635
28.712234,33,664.277881
31.934458,36,664.324884
31.934458,36,664.364433
27.794703,32,664.388959
31.934458,36,664.388987
26.922821,36,664.49642
31.934458,36,664.546287
26.922821,36,664.553512
26.922821,36,664.569647
27.769753,32,664.584839
26.922821,36,664.6491
31.934458,36,664.673999
26.922821,36,664.674026
31.934458,36,664.788361
31.934458,36,664.838261
31.90668,36,664.846667
31.934458,36,664.863601
31.990011,36,664.882379
26.922821,36,664.953563
26.922821,36,664.976831
26.922821,36,664.976868
26.922821,36,665.084226
28.670687,33,665.133642
26.922821,36,665.133688
26.922821,36,665.1424
26.922821,36,665.173788
28.712234,33,665.219699
26.922821,36,665.263962
31.934458,36,665.263995
26.922821,36,665.373176
31.934458,36,665.423206
31.934458,36,665.423243
31.934458,36,665.431164
31.934458,36,665.462942
31.934458,36,665.50687
26.922821,36,665.552036
31.934458,36,665.552072
31.934458,36,665.662027
31.934458,36,665.713281
26.978298,36,665.713322
31.934458,36,665.722246
31.934458,36,665.756767
31.934458,36,665.800985
28.670687,33,665.825082
26.922821,36,665.850655
31.990011,36,665.955414
31.934458,36,666.005092
26.922821,36,666.005128
31.934458,36,666.013862
31.934458,36,666.046762
26.922821,36,666.095455
31.934458,36,666.120617
26.922821,36,666.144614
26.895044,36,666.251968
27.808529,32,666.270593
31.934458,36,666.310149
31.990011,36,666.319683
31.90668,36,666.353548
31.934458,36,666.403401
31.90668,36,666.42817
31.934458,36,666.455018
31.934458,36,666.560916
26.895042,36,666.579825
26.922821,36,666.613059
26.895044,36,666.621561
26.922821,36,666.655728
31.934458,36,666.703168
26.922821,36,666.726094
31.934458,36,666.750895
31.934458,36,666.851855
26.922821,36,666.870225
31.934458,36,666.903137
31.934458,36,666.911158
26.895042,36,666.942981
31.934458,36,666.989717
31.934458,36,667.012618
26.922821,36,667.039475
31.934458,36,667.144883
31.934458,36,667.162964
31.934458,36,667.196948
31.934458,36,667.205411
31.934458,36,667.23675
25.128035,29,667.251587
31.934458,36,667.282388
26.922821,36,667.331223
26.922821,36,667.437735
26.922821,36,667.45596
26.922821,36,667.48704
26.922821,36,667.495539
31.934458,36,667.527617
31.934458,36,667.542096
31.934458,36,667.57218
31.934458,36,667.620204
31.90668,36,667.720214
31.934458,36,667.738409
26.895044,36,667.771316
26.895044,36,667.779104
31.90668,36,667.811252
26.922821,36,667.825415
31.934458,36,667.854663
31.934458,36,667.903373
31.934458,36,668.00555
31.934458,36,668.022616
31.934458,36,668.054096
31.934458,36,668.062077
31.934458,36,668.097051
31.90668,36,668.111905
26.922821,36,668.144925
31.934458,36,668.194635
31.934458,36,668.302039
31.934458,36,668.319018
31.934458,36,668.351291
26.978378,36,668.36003
31.934458,36,668.393966
31.934458,36,668.409219
26.922821,36,668.444408
26.922821,36,668.498849
26.922821,36,668.604902
31.934458,36,668.622301
26.922821,36,668.654354
26.922821,36,668.662792
26.895044,36,668.693568
26.922821,36,668.709536
26.922821,36,668.742273
26.922821,36,668.787196
31.962233,36,668.891242
26.922821,36,668.911051
31.934458,36,668.943826
31.934458,36,668.952665
26.922821,36,668.984927
31.934458,36,668.999862
31.90668,36,669.032101
31.934458,36,669.078358
31.934458,36,669.176833
26.922821,36,669.193909
26.922821,36,669.225865
27.033932,36,669.235103
31.934458,36,669.268637
31.934458,36,669.282862
28.683592,33,669.29027
31.934458,36,669.366845
31.934458,36,669.475572
31.934458,36,669.490603
26.922821,36,669.523382
31.934458,36,669.530789
31.90668,36,669.56417
31.934458,36,669.578609
31.990011,36,669.587451
31.934458,36,669.664098
31.934458,36,669.774448
31.934458,36,669.790539
31.934458,36,669.824362
30.408642,35,669.824384
26.922821,36,669.864719
31.934458,36,669.878404
26.922821,36,669.886576
31.934458,36,669.951874
28.6474,33,670.048179
31.934458,36,670.055837
29.559576,34,670.0877
26.922821,36,670.104498
31.934458,36,670.147354
31.934458,36,670.165761
31.990005,36,670.176175
31.934458,36,670.254942
31.934458,36,670.358249
31.934458,36,670.365877
31.934458,36,670.399853
31.90668,36,670.415573
26.922821,36,670.457117
31.934458,36,670.473077
26.922821,36,670.483081
26.922821,36,670.556319
31.934458,36,670.658925
