#{"t_start": 1764374475.2067072, "env_id": "intersection-v1"}
r,l,t
0.0,6,1244.852333
9.0,9,1245.378513
10.0,10,1246.13139
8.0,8,1246.740966
10.0,10,1247.426802
8.0,8,1248.041135
9.0,9,1248.920981
0.0,6,1249.38112
9.0,9,1249.920694
9.0,9,1251.926177
10.0,10,1253.145848
9.0,9,1253.794611
-1.0,5,1254.08845
9.0,9,1255.15072
9.0,9,1255.79632
9.0,9,1256.440379
0.0,5,1256.743286
9.0,9,1257.233555
9.0,9,1257.842209
9.0,9,1258.38832
9.0,9,1259.224365
0.0,5,1259.496993
10.0,10,1259.964434
9.0,9,1260.438004
0.0,6,1261.028912
-0.299923,5,1261.39172
-1.0,5,1261.642151
0.0,6,1261.865534
0.0,5,1262.028502
10.0,10,1262.479445
8.0,8,1262.9577
10.0,10,1263.556372
0.0,6,1264.098491
2.42,8,1264.648456
-2.0,4,1264.950802
-1.0,5,1265.232891
10.0,10,1265.953269
-1.0,5,1266.195862
9.0,9,1266.928082
-3.563902,2,1267.128736
0.0,6,1267.710055
-1.0,5,1268.064154
9.0,9,1268.545882
9.0,9,1269.21036
9.0,9,1270.063934
9.0,9,1270.886865
0.420014,6,1271.249231
9.0,9,1271.763774
9.0,9,1272.327816
1.0,7,1272.798842
0.0,6,1273.192538
0.0,6,1273.510935
0.0,6,1273.882376
10.0,10,1274.668517
10.0,10,1275.396098
0.420014,6,1275.833371
8.0,8,1276.522464
9.0,9,1277.271397
9.0,9,1277.900446
10.0,10,1278.485266
10.0,10,1279.346739
-1.0,5,1279.650761
10.0,10,1280.364419
1.0,6,1280.68226
-2.0,4,1280.962427
8.0,8,1281.335703
10.0,10,1282.228056
9.0,9,1282.889883
9.0,9,1283.668293
-1.84084,4,1283.929594
0.0,6,1284.382046
0.158681,6,1284.858969
10.0,10,1285.499936
-2.0,4,1285.831563
-1.0,5,1286.216909
0.0,5,1286.481086
-1.0,5,1286.820393
8.0,8,1287.774094
9.0,9,1289.640934
9.0,9,1290.351875
10.0,10,1291.345627
1.0,7,1291.829123
0.700013,6,1292.349704
-1.0,5,1292.632222
8.0,8,1293.075337
0.0,6,1293.645522
-1.0,5,1293.914936
10.0,10,1295.053418
0.420014,6,1295.557872
10.0,10,1296.41625
0.158681,6,1297.145793
-0.841249,5,1297.66147
-2.0,4,1298.112296
-1.0,5,1298.465663
10.0,10,1299.260672
9.0,9,1300.137167
0.0,6,1300.561514
8.0,8,1301.23157
10.0,10,1302.103773
-1.0,5,1302.473057
0.0,6,1302.815857
-2.838445,3,1303.166779
7.681208,9,1303.701811
-1.0,5,1304.085061
0.0,6,1304.603715
-1.0,4,1304.999699
8.0,8,1305.601627
10.0,10,1306.231514
0.0,5,1306.462322
10.0,10,1307.364785
7.617435,9,1308.072538
0.158681,6,1308.598051
9.0,9,1309.103778
9.0,9,1309.693763
10.0,10,1310.447847
10.0,10,1311.135181
9.0,9,1311.80343
9.0,9,1312.192313
-0.841249,5,1312.591745
9.0,9,1313.324349
1.0,7,1313.834195
0.0,6,1314.167934
8.0,8,1314.904722
0.0,6,1315.621004
9.0,9,1316.373091
9.0,9,1316.955439
-1.0,5,1317.375593
-1.0,5,1317.67162
0.0,6,1318.08042
0.0,6,1318.366895
10.0,10,1318.895832
9.0,9,1319.367777
-0.841249,5,1319.804286
1.0,6,1320.375231
9.0,9,1320.952953
-1.0,5,1321.268055
0.700013,6,1321.630885
9.0,9,1321.980764
9.0,9,1322.417962
-0.299923,5,1322.689029
0.158681,6,1323.380448
8.0,8,1323.905575
-0.57992,5,1324.232075
0.420014,6,1324.685775
9.0,9,1325.213375
1.0,7,1325.509064
9.0,9,1326.1604
9.0,9,1326.691519
0.0,6,1327.328643
9.0,9,1329.38681
-1.0,5,1329.918914
9.0,9,1330.502947
0.700013,6,1331.30134
0.0,6,1331.71878
0.0,6,1332.180019
10.0,10,1332.931819
-0.841249,5,1333.324706
9.0,9,1333.885918
0.0,5,1334.438506
-1.0,5,1334.808697
-1.0,5,1335.071228
-1.0,5,1335.631614
10.0,10,1336.020605
0.0,5,1336.28965
0.0,6,1336.768879
10.0,10,1337.644162
0.0,6,1338.08446
10.0,10,1338.959464
0.420014,6,1339.45875
9.0,9,1340.174803
9.0,9,1340.754678
0.0,6,1341.190995
0.420014,6,1341.629367
0.0,6,1342.109921
2.0,7,1342.669262
-1.0,5,1343.07426
9.0,9,1343.60364
-1.0,5,1343.845984
8.0,8,1344.29111
9.0,9,1345.086061
1.158669,7,1345.604737
0.0,6,1345.919015
9.0,9,1346.544981
8.0,8,1346.799911
10.0,10,1347.250263
9.0,9,1347.716106
10.0,10,1348.202877
1.0,6,1348.773272
10.0,10,1349.728192
8.0,8,1350.496592
9.0,9,1350.835778
0.0,6,1351.357034
9.0,9,1351.992348
10.0,10,1352.298016
1.0,7,1352.638041
0.0,6,1352.913014
-0.841249,5,1353.371773
0.0,6,1353.783281
-0.841249,5,1354.180649
10.0,10,1354.97133
0.0,6,1355.546862
-1.0,5,1355.845025
-1.0,5,1356.332029
11.0,11,1357.239277
9.0,9,1358.220189
9.0,9,1358.743618
9.0,9,1359.432277
-0.841249,5,1359.80674
-1.0,5,1360.083571
0.0,6,1360.527107
0.0,6,1361.058403
10.0,10,1361.595576
-1.0,5,1361.950722
0.0,6,1362.594501
9.0,9,1362.988446
0.0,5,1363.292299
9.0,9,1363.989642
-1.0,5,1364.326554
-1.0,6,1364.556816
5.0,6,1364.850222
0.0,6,1365.544808
1.0,7,1367.337898
10.0,10,1367.882298
-0.841249,5,1368.208516
9.0,9,1368.558662
0.0,5,1369.163557
10.0,10,1369.912116
0.0,6,1370.286428
10.0,10,1370.788982
0.0,6,1371.113091
-5.0,1,1371.234447
9.0,9,1371.698463
9.0,9,1372.3884
9.0,9,1373.392904
9.0,9,1373.849333
0.0,6,1374.213279
9.0,9,1374.788588
0.0,6,1375.2227
-1.57953,4,1375.610037
-1.0,5,1375.920217
0.0,5,1376.347919
9.0,9,1377.240359
9.0,9,1377.844443
9.0,9,1378.488278
9.0,9,1379.268528
-2.0,4,1379.58349
9.0,9,1379.938907
10.0,10,1380.370876
9.0,9,1381.266822
9.0,9,1381.739761
-0.841249,5,1382.153069
9.0,9,1382.850023
9.0,9,1383.685013
10.0,10,1384.656895
0.0,6,1385.148291
11.0,11,1385.895672
9.0,9,1386.61905
0.0,6,1387.049317
0.0,6,1387.56726
9.0,9,1387.86497
-2.0,4,1388.242504
-1.0,5,1388.636358
10.0,10,1389.41266
10.0,10,1389.954133
9.0,9,1390.706409
9.0,9,1391.301723
10.0,10,1391.865124
9.0,9,1392.280374
-1.0,5,1392.627883
9.0,9,1393.216116
10.0,10,1393.607882
9.0,9,1394.143832
-5.0,1,1394.260424
9.0,9,1394.961226
-2.0,4,1395.362588
0.700013,6,1395.741414
8.0,8,1396.133083
8.0,8,1396.550045
10.0,10,1397.025106
-2.29738,3,1397.208819
3.0,9,1397.756082
9.0,9,1398.221229
0.0,6,1398.58044
0.0,6,1398.832415
9.0,9,1399.077055
-1.84084,4,1399.317824
9.0,9,1399.910505
9.0,9,1400.628977
-0.841249,5,1401.000475
0.0,6,1402.759231
9.0,9,1403.671831
10.0,10,1404.238149
-0.299923,5,1404.590189
8.0,8,1405.112623
-1.0,5,1405.246998
-1.0,5,1405.486705
10.0,10,1406.436799
0.0,6,1406.720242
0.0,6,1407.011168
0.0,5,1407.343722
0.0,6,1407.851333
-1.0,5,1408.331033
0.0,6,1408.684487
-0.57992,5,1409.226471
9.0,9,1410.076204
-0.57992,5,1410.396283
8.0,8,1410.678344
10.0,10,1411.588258
10.0,10,1412.303454
-1.0,5,1412.658715
9.0,9,1413.319319
9.0,9,1413.747851
9.0,9,1414.446362
9.0,9,1414.750972
-1.0,5,1415.096637
-1.0,5,1415.334906
-1.0,5,1415.638579
9.0,9,1416.002548
9.0,9,1416.575654
-1.0,5,1416.955226
9.0,9,1417.481446
0.0,6,1417.829013
0.0,6,1418.119993
-1.0,5,1418.49919
-1.0,5,1418.861605
9.0,9,1419.571566
-0.299923,5,1419.960387
-1.0,5,1420.360585
10.0,10,1421.042934
-5.0,1,1421.166593
-1.0,5,1421.546413
-1.0,5,1421.972132
9.0,10,1422.468232
9.0,9,1422.827897
0.0,6,1423.31625
0.0,5,1423.680931
0.0,6,1424.240709
0.0,6,1424.630077
9.0,9,1425.376502
0.0,5,1425.595737
9.0,9,1425.970499
9.0,9,1426.33861
0.158681,6,1427.052078
9.0,9,1427.553633
10.0,10,1428.091179
9.0,9,1428.672886
9.0,9,1429.110654
10.0,10,1430.134081
0.0,6,1430.498162
9.0,9,1430.933873
10.0,10,1431.554549
-1.0,5,1431.953542
8.0,8,1432.463113
0.0,6,1432.907087
-1.0,5,1433.239234
9.0,9,1433.624398
0.0,5,1433.881506
-1.0,5,1434.206704
9.0,9,1434.619919
10.0,10,1435.2123
10.0,10,1436.058591
