#{"t_start": 1763010066.616523, "env_id": "None"}
r,l,t
93.01104,103,417.943975
175.32048,210,418.069449
196.42097,219,418.122078
87.460686,96,418.127141
174.07787,223,418.192472
70.56991,74,418.23916
68.21537,74,418.356766
174.75896,227,418.441311
67.0373,70,418.46009
176.68536,229,418.609804
194.52231,214,418.618504
142.40587,152,418.711475
122.25373,135,418.877629
196.8167,223,418.982714
96.22717,104,419.013284
176.13158,203,419.020683
137.74028,157,419.067918
134.26279,154,419.21224
169.56604,212,419.257383
134.33888,160,419.326507
80.50958,89,419.554844
200.34729,222,419.733151
179.86023,198,419.783412
198.2657,220,419.830591
181.989,200,419.838858
196.62326,220,419.862283
170.39748,203,420.041273
107.084335,116,420.17998
175.23553,229,420.210443
115.286644,129,420.327716
173.3757,221,420.408188
73.63826,78,420.630551
199.33258,223,420.646797
190.50027,207,420.663611
193.29211,214,420.668199
185.88698,205,420.839532
155.16943,175,420.863361
107.81271,130,420.91795
69.29413,74,420.953989
86.495804,92,420.992798
191.70444,215,421.052873
102.74084,113,421.094292
152.75674,184,421.391861
131.15396,139,421.412644
119.71527,136,421.53551
116.04259,126,421.554256
129.66206,153,421.562637
191.04468,212,421.681202
142.05751,170,421.770082
196.59103,221,421.798313
104.151146,115,422.010988
131.78488,151,422.015211
84.401665,95,497.592257
144.66885,174,497.676831
178.86502,221,497.727543
65.21633,68,497.74229
121.99041,138,497.805306
177.008,213,497.869649
198.76396,227,498.047692
139.58592,150,498.07404
145.09154,155,498.235965
124.51852,134,498.295573
130.30762,145,498.329715
181.50676,207,498.538289
194.1136,214,498.69428
167.11552,210,498.744261
69.89192,75,498.852945
198.24945,223,498.978225
192.15872,218,498.982903
167.1123,210,499.106958
172.65106,205,499.173453
171.94179,223,499.213562
125.602036,140,499.264296
137.8769,168,499.43029
57.526108,60,499.463611
126.252464,145,499.57817
142.44763,165,499.657105
100.47878,106,499.708488
193.97679,214,499.733087
184.93114,204,499.94956
171.33992,223,500.098959
96.99904,109,500.108172
155.41898,168,500.162895
108.84261,125,500.224518
146.70222,167,500.271798
171.15639,216,500.341387
145.8634,164,500.437974
141.23889,160,500.642102
82.15143,91,500.675911
99.278885,108,500.702012
92.5918,98,500.765917
188.51236,205,500.988158
170.43413,214,501.017283
188.20744,206,501.04728
158.9127,183,501.200544
132.17917,146,501.249027
136.88007,149,501.320811
179.65106,208,501.540485
133.16995,141,501.575053
170.59956,223,501.690869
153.5017,175,501.744608
173.23181,222,501.969768
188.80856,205,502.050967
191.36284,213,502.132909
123.71558,137,502.141083
176.93184,231,502.276597
156.2586,175,502.415288
194.8566,214,502.427616
85.80301,90,502.505319
135.1305,147,502.575821
70.11146,76,502.593877
174.59438,224,502.670535
163.37878,205,502.893431
91.695564,97,502.902869
111.55308,122,502.928552
139.86855,156,503.060682
199.90944,223,503.064809
97.070724,103,503.334387
106.00106,119,503.392303
148.63159,185,503.43823
173.73305,209,503.443627
167.23912,205,503.443661
167.32307,206,503.783649
192.10199,214,503.949209
180.54428,216,503.954792
156.61008,177,504.126014
176.22572,210,504.204591
167.48943,191,504.230832
80.21879,88,504.315995
180.29382,218,504.345715
168.48236,219,504.350858
174.42036,196,504.60236
190.27536,209,504.830016
129.94168,149,504.830065
193.86617,212,505.018017
173.12422,187,505.107925
199.35104,223,505.170174
176.6694,211,505.233437
180.22064,220,505.275221
104.25783,116,505.316787
59.814476,63,505.490249
177.45616,214,505.494627
163.57024,180,505.575505
104.68124,112,505.770156
67.80525,71,505.780141
189.4458,205,505.855651
194.37584,216,582.642675
173.41493,217,582.709929
136.60811,146,582.82554
170.66756,224,582.843727
76.56617,83,582.852064
169.58481,198,582.955446
90.167145,94,583.215229
96.64384,110,583.288776
201.71425,226,583.338259
198.84462,231,583.368128
201.27873,231,583.566936
199.19505,222,583.594472
169.56638,216,583.686098
198.45558,227,583.857093
110.06233,127,584.097902
174.2885,225,584.110137
173.11903,224,584.178003
199.26775,222,584.218141
196.72595,217,584.226958
193.01213,215,584.418751
152.58847,186,584.423827
186.3017,207,584.678408
105.5428,118,584.695204
144.71654,163,584.760719
169.45152,184,584.950599
198.3763,220,584.97568
171.11453,225,585.075019
110.66965,121,585.179343
129.91284,138,585.230738
180.3886,216,585.287123
196.87927,222,585.307889
78.60178,85,585.570432
177.36589,235,585.697621
169.8864,214,585.80511
193.55252,212,585.82338
196.3095,223,585.966566
151.55281,183,586.019498
178.0584,214,586.035729
173.01529,226,586.207141
60.0479,63,586.215732
200.90094,223,586.45575
174.6297,209,586.529555
191.64937,213,586.654752
175.28671,232,586.746032
180.0543,218,586.886108
178.24146,215,586.890342
193.76161,216,587.078617
177.10118,233,587.140071
160.32555,195,587.241277
194.39977,214,587.387403
143.34673,153,587.505209
181.61427,198,587.542864
196.863,225,587.558937
143.95087,169,587.821028
203.46748,232,587.821075
169.19426,223,587.977268
199.92639,222,588.132864
171.17963,187,588.142204
174.20554,188,588.265405
168.63202,192,588.315439
190.27641,214,588.419378
85.84409,96,588.529019
113.58314,127,588.648311
175.26367,226,588.732002
170.35258,232,588.756084
186.10048,208,588.817381
136.49265,152,588.878307
146.29938,170,589.111141
187.79796,206,589.151172
145.90227,162,589.306046
109.09202,120,589.366991
177.07103,233,589.474821
174.56206,190,589.529074
107.93335,121,589.614951
199.76549,222,589.647926
167.51572,216,589.708063
104.03838,116,589.849224
167.53159,207,589.998446
188.89595,206,590.146899
137.06595,152,590.151736
147.6171,167,590.314595
179.31264,214,590.346273
173.41289,224,590.511776
188.74231,216,590.571811
157.92923,182,590.732023
197.74922,225,590.752196
176.47581,212,667.905221
192.12871,215,667.924113
157.89105,178,667.942135
126.94737,144,668.004787
174.25803,207,668.095234
129.16295,141,668.234092
171.16197,191,668.260367
100.78925,112,668.464978
187.85542,205,668.478069
148.93938,168,668.616967
184.94135,216,668.797669
169.34236,218,668.840089
194.89877,212,668.968184
120.0911,130,669.002206
179.32999,219,669.135965
183.09106,220,669.1655
66.70837,70,669.420767
177.92836,232,669.430046
202.49193,224,669.537368
175.46542,224,669.714363
176.13179,231,669.786698
199.40727,221,669.903316
205.08936,230,669.908283
135.10077,148,670.035348
176.04243,226,670.088758
72.836395,79,670.230165
176.49835,212,670.287029
142.7165,158,670.360326
200.87245,224,670.451691
201.33717,231,670.732027
190.6286,211,670.767866
172.92523,222,670.944188
179.27827,238,671.06203
193.41943,215,671.111392
196.92462,235,671.249311
197.84444,218,671.253937
69.51786,74,671.365521
